,county,jurisdiction,state
2458,CARROLL COUNTY,MADISON,NEW HAMPSHIRE
2459,FAYETTE COUNTY,FAYETTE,OHIO
2460,MONTGOMERY COUNTY,MONTGOMERY,INDIANA
2461,PERRY COUNTY,PERRY,OHIO
2462,SHELBY COUNTY,SHELBY,TENNESSEE
2463,SANDUSKY COUNTY,SANDUSKY,OHIO
2464,ST. FRANCIS COUNTY,ST_FRANCIS COUNTY,ARKANSAS
2465,WASHINGTON COUNTY,WASHINGTON,INDIANA
2466,CEDAR COUNTY,CEDAR,MISSOURI
2467,CLINTON COUNTY,CLINTON,INDIANA
2468,FAIRFIELD COUNTY,FAIRFIELD,OHIO
2469,SPALDING COUNTY,SPALDING,GEORGIA
2470,BLACK HAWK COUNTY,BLACK HAWK,IOWA
2471,TODD COUNTY,TODD,MINNESOTA
2472,GALLATIN COUNTY,GALLATIN,ILLINOIS
2473,KEWEENAW COUNTY,KEWEENAW,MICHIGAN
2474,BRADLEY COUNTY,BRADLEY COUNTY,ARKANSAS
2475,BROWN COUNTY,BROWN,OHIO
2476,CARLTON COUNTY,CARLTON,MINNESOTA
2477,OCEAN COUNTY,OCEAN,NEW JERSEY
2478,BLOUNT COUNTY,BLOUNT,TENNESSEE
2479,HARRISON COUNTY,HARRISON,MISSOURI
2480,GRANVILLE COUNTY,GRANVILLE,NORTH CAROLINA
2481,SAC COUNTY,SAC,IOWA
2482,JACKSON COUNTY,JACKSON,KENTUCKY
2483,MAGOFFIN COUNTY,MAGOFFIN,KENTUCKY
2484,PENDLETON COUNTY,PENDLETON,KENTUCKY
2485,ATTALA COUNTY,ATTALA,MISSISSIPPI
2486,BEN HILL COUNTY,BEN HILL,GEORGIA
2487,CARROLL COUNTY,CARROLL,OHIO
2488,DAWSON COUNTY,DAWSON,GEORGIA
2489,GRAHAM COUNTY,GRAHAM,NORTH CAROLINA
2490,PASQUOTANK COUNTY,PASQUOTANK,NORTH CAROLINA
2491,NEVADA COUNTY,NEVADA COUNTY,ARKANSAS
2492,HARLAN COUNTY,HARLAN,NEBRASKA
2493,LAWRENCE COUNTY,LAWRENCE,MISSISSIPPI
2494,BALDWIN COUNTY,BALDWIN,GEORGIA
2495,PANOLA COUNTY,PANOLA,MISSISSIPPI
2496,GRAND TRAVERSE COUNTY,GD. TRAVERSE,MICHIGAN
2497,MORRILL COUNTY,MORRILL,NEBRASKA
2498,CHAMPAIGN COUNTY,CHAMPAIGN,ILLINOIS
2499,ANOKA COUNTY,ANOKA,MINNESOTA
2500,ELLIS COUNTY,ELLIS,KANSAS
2501,PRENTISS COUNTY,PRENTISS,MISSISSIPPI
2502,MASSAC COUNTY,MASSAC,ILLINOIS
2503,CARROLL COUNTY,CARROLL,GEORGIA
2504,JACKSON COUNTY,JACKSON,MISSISSIPPI
2505,AMITE COUNTY,AMITE,MISSISSIPPI
2506,ST. CLAIR COUNTY,ST. CLAIR,MICHIGAN
2507,CUYAHOGA COUNTY,CUYAHOGA,OHIO
2508,COLBERT COUNTY,COLBERT,ALABAMA
2509,LOWNDES COUNTY,LOWNDES,MISSISSIPPI
2510,CLARK COUNTY,CLARK COUNTY,ARKANSAS
2511,SALINE COUNTY,SALINE,ILLINOIS
2512,GILMER COUNTY,GILMER,GEORGIA
2513,NEOSHO COUNTY,NEOSHO,KANSAS
2514,WORTH COUNTY,WORTH,MISSOURI
2515,CLINTON COUNTY,CLINTON,ILLINOIS
2516,MONTGOMERY COUNTY,MONTGOMERY,ILLINOIS
2517,FRANKLIN COUNTY,FRANKLIN,NEBRASKA
2518,FRANKLIN COUNTY,FRANKLIN,ALABAMA
2519,GILA COUNTY,GILA,ARIZONA
2520,SHERIDAN COUNTY,SHERIDAN,NEBRASKA
2521,HARTFORD COUNTY,EAST GRANBY,CONNECTICUT
2522,POLK COUNTY,POLK,MINNESOTA
2523,KENT COUNTY,KENT,MICHIGAN
2524,LEFLORE COUNTY,LEFLORE,MISSISSIPPI
2525,PERQUIMANS COUNTY,PERQUIMANS,NORTH CAROLINA
2526,THOMAS COUNTY,THOMAS,KANSAS
2527,MIDDLESEX COUNTY,EAST HAMPTON,CONNECTICUT
2528,MADISON COUNTY,MADISON,NEBRASKA
2529,MONROE COUNTY,MONROE,MISSOURI
2530,DORCHESTER COUNTY,DORCHESTER COUNTY,MARYLAND
2531,OAKLAND COUNTY,OAKLAND,MICHIGAN
2532,FAIRFIELD COUNTY,TRUMBULL,CONNECTICUT
2533,FILLMORE COUNTY,FILLMORE,NEBRASKA
2534,GREENWOOD COUNTY,GREENWOOD,KANSAS
2535,LINCOLN COUNTY,LINCOLN,KANSAS
2536,LICKING COUNTY,LICKING,OHIO
2537,RILEY COUNTY,RILEY,KANSAS
2538,GRAY COUNTY,GRAY,KANSAS
2539,BUTLER COUNTY,BUTLER,OHIO
2540,ST. JOSEPH COUNTY,ST. JOSEPH,INDIANA
2541,WAYNE COUNTY,WAYNE,GEORGIA
2542,CHARLEVOIX COUNTY,CHARLEVOIX,MICHIGAN
2543,SHERIDAN COUNTY,SHERIDAN,KANSAS
2544,CAMDEN COUNTY,CAMDEN,GEORGIA
2545,ROCKINGHAM COUNTY,EAST KINGSTON,NEW HAMPSHIRE
2546,BOONE COUNTY,BOONE,IOWA
2547,CLOUD COUNTY,CLOUD,KANSAS
2548,LINCOLN COUNTY,LINCOLN,MISSISSIPPI
2549,COLUMBIA COUNTY,COLUMBIA COUNTY,ARKANSAS
2550,LOGAN COUNTY,LOGAN,ILLINOIS
2551,DUPLIN COUNTY,DUPLIN,NORTH CAROLINA
2552,FLOYD COUNTY,FLOYD,GEORGIA
2553,POLK COUNTY,POLK,MISSOURI
2554,ROCKDALE COUNTY,ROCKDALE,GEORGIA
2555,NEW LONDON COUNTY,EAST LYME,CONNECTICUT
2556,BIBB COUNTY,BIBB,GEORGIA
2557,CAMDEN COUNTY,CAMDEN,NEW JERSEY
2558,STONE COUNTY,STONE,MISSISSIPPI
2559,PUTNAM COUNTY,PUTNAM,ILLINOIS
2560,WILLIAMSON COUNTY,WILLIAMSON,ILLINOIS
2561,JONES COUNTY,JONES,MISSISSIPPI
2562,PIKE COUNTY,PIKE,MISSISSIPPI
2563,LYON COUNTY,LYON,NEVADA
2564,MARTIN COUNTY,MARTIN,INDIANA
2565,MENARD COUNTY,MENARD,ILLINOIS
2566,MIAMI COUNTY,MIAMI,KANSAS
2567,ANDREW COUNTY,ANDREW,MISSOURI
2568,MORGAN COUNTY,MORGAN,GEORGIA
2569,MISSOULA COUNTY,MISSOULA,MONTANA
2570,MAHNOMEN COUNTY,MAHNOMEN,MINNESOTA
2571,RICHARDSON COUNTY,RICHARDSON,NEBRASKA
2572,HUDSON COUNTY,HUDSON,NEW JERSEY
2573,CLAY COUNTY,CLAY COUNTY,ARKANSAS
2574,COLES COUNTY,COLES,ILLINOIS
2575,CHICKASAW COUNTY,CHICKASAW,MISSISSIPPI
2576,ESSEX COUNTY,ESSEX,NEW JERSEY
2577,BLADEN COUNTY,BLADEN,NORTH CAROLINA
2578,HERTFORD COUNTY,HERTFORD,NORTH CAROLINA
2579,NEW HAVEN COUNTY,NEW HAVEN,CONNECTICUT
2580,GRUNDY COUNTY,GRUNDY,ILLINOIS
2581,STEARNS COUNTY,STEARNS,MINNESOTA
2582,LINN COUNTY,LINN,IOWA
2583,CUMBERLAND COUNTY,HARPSWELL,MAINE
2584,DUNKLIN COUNTY,DUNKLIN,MISSOURI
2586,NEW HAVEN COUNTY,MERIDEN,CONNECTICUT
2587,NEW HAVEN COUNTY,WATERBURY,CONNECTICUT
2588,SALINE COUNTY,SALINE,MISSOURI
2589,BIG STONE COUNTY,BIG STONE,MINNESOTA
2590,FULTON COUNTY,FULTON COUNTY,ARKANSAS
2591,PERRY COUNTY,PERRY,ALABAMA
2592,CLEBURNE COUNTY,CLEBURNE COUNTY,ARKANSAS
2594,MISSISSIPPI COUNTY,MISSISSIPPI,MISSOURI
2595,GREENE COUNTY,GREENE,IOWA
2596,MORTON COUNTY,MORTON,KANSAS
2597,FAIRFIELD COUNTY,RIDGEFIELD,CONNECTICUT
2598,HODGEMAN COUNTY,HODGEMAN,KANSAS
2599,OKTIBBEHA COUNTY,OKTIBBEHA,MISSISSIPPI
2600,POLK COUNTY,POLK,NEBRASKA
2601,IOSCO COUNTY,IOSCO,MICHIGAN
2602,WINDHAM COUNTY,THOMPSON,CONNECTICUT
2603,STARK COUNTY,STARK,ILLINOIS
2604,UNION COUNTY,UNION,MISSISSIPPI
2605,WAYNE COUNTY,WAYNE,OHIO
2606,MARSHALL COUNTY,MARSHALL,KANSAS
2607,TROUP COUNTY,TROUP,GEORGIA
2608,MCNAIRY COUNTY,MCNAIRY,TENNESSEE
2609,DOUGLAS COUNTY,DOUGLAS,KANSAS
2610,RICE COUNTY,RICE,KANSAS
2611,MERCER COUNTY,MERCER,NEW JERSEY
2612,ANTRIM COUNTY,ANTRIM,MICHIGAN
2613,BOONE COUNTY,BOONE,ILLINOIS
2614,LYNN COUNTY,LYNN,TEXAS
2615,SCOTT COUNTY,SCOTT,ILLINOIS
2616,WINSTON COUNTY,WINSTON,MISSISSIPPI
2617,CLAY COUNTY,CLAY,MISSISSIPPI
2618,KEOKUK COUNTY,KEOKUK,IOWA
2619,TALLADEGA COUNTY,TALLADEGA,ALABAMA
2620,DOUGLAS COUNTY,DOUGLAS,MISSOURI
2621,WINDHAM COUNTY,EASTFORD,CONNECTICUT
2622,GRAFTON COUNTY,EASTON,NEW HAMPSHIRE
2623,HARTFORD COUNTY,MANCHESTER,CONNECTICUT
2624,TALBOT COUNTY,TALBOT COUNTY,MARYLAND
2625,FREEBORN COUNTY,FREEBORN,MINNESOTA
2626,ADAMS COUNTY,ADAMS,OHIO
2627,LEAVENWORTH COUNTY,LEAVENWORTH,KANSAS
2628,CARROLL COUNTY,CARROLL COUNTY,MARYLAND
2629,CHIPPEWA COUNTY,CHIPPEWA,MINNESOTA
2630,WRIGHT COUNTY,WRIGHT,MISSOURI
2631,CARTER COUNTY,CARTER,MISSOURI
2632,CARROLL COUNTY,EATON,NEW HAMPSHIRE
2633,KEARNEY COUNTY,KEARNEY,NEBRASKA
2634,MADISON COUNTY,MADISON,NORTH CAROLINA
2635,DELTA COUNTY,DELTA,COLORADO
2636,WASHINGTON COUNTY,WASHINGTON,MISSOURI
2637,LAKE COUNTY,LAKE,INDIANA
2638,GUNNISON COUNTY,GUNNISON,COLORADO
2639,HINSDALE COUNTY,HINSDALE,COLORADO
2640,POTTAWATOMIE COUNTY,POTTAWATOMIE,KANSAS
2641,LAKE COUNTY,LAKE,COLORADO
2642,PITKIN COUNTY,PITKIN,COLORADO
2643,MASON COUNTY,MASON,ILLINOIS
2644,YELLOW MEDICINE COUNTY,YELLOW MEDICINE,MINNESOTA
2645,CALHOUN COUNTY,CALHOUN,MICHIGAN
2646,NICOLLET COUNTY,NICOLLET,MINNESOTA
2647,PONTOTOC COUNTY,PONTOTOC,MISSISSIPPI
2648,HENDERSON COUNTY,HENDERSON,NORTH CAROLINA
2649,SALEM COUNTY,SALEM,NEW JERSEY
2651,FRANKLIN COUNTY,FRANKLIN,MISSISSIPPI
2652,DODGE COUNTY,DODGE,GEORGIA
2653,MUSCOGEE COUNTY,MUSCOGEE,GEORGIA
2654,POPE COUNTY,POPE,ILLINOIS
2655,CARROLL COUNTY,CARROLL,IOWA
2656,LAGRANGE COUNTY,LAGRANGE,INDIANA
2657,BENTON COUNTY,BENTON,IOWA
2658,MARSHALL COUNTY,MARSHALL,IOWA
2659,TOLLAND COUNTY,MANSFIELD,CONNECTICUT
2660,WINNEBAGO COUNTY,WINNEBAGO,IOWA
2661,IRON COUNTY,IRON,MICHIGAN
2662,WEBSTER COUNTY,WEBSTER,MISSISSIPPI
2663,KANKAKEE COUNTY,KANKAKEE,ILLINOIS
2664,STANTON COUNTY,STANTON,KANSAS
2665,NESS COUNTY,NESS,KANSAS
2666,WEXFORD COUNTY,WEXFORD,MICHIGAN
2667,DOLORES COUNTY,DOLORES,COLORADO
2668,HUBBARD COUNTY,HUBBARD,MINNESOTA
2669,MASON COUNTY,MASON,MICHIGAN
2670,WYANDOT COUNTY,WYANDOT,OHIO
2671,MONTEZUMA COUNTY,MONTEZUMA,COLORADO
2672,PIPESTONE COUNTY,PIPESTONE,MINNESOTA
2673,BROWN COUNTY,BROWN,MINNESOTA
2674,MIDLAND COUNTY,MIDLAND,MICHIGAN
2675,HENRY COUNTY,HENRY,ILLINOIS
2676,MONTROSE COUNTY,MONTROSE,COLORADO
2677,EDGAR COUNTY,EDGAR,ILLINOIS
2678,CLAY COUNTY,CLAY,NEBRASKA
2679,GREENE COUNTY,GREENE,ALABAMA
2680,GLASCOCK COUNTY,GLASCOCK,GEORGIA
2681,SOMERSET COUNTY,SOMERSET,NEW JERSEY
2682,CRAWFORD COUNTY,CRAWFORD,MICHIGAN
2683,HARTFORD COUNTY,BRISTOL,CONNECTICUT
2684,KNOX COUNTY,KNOX,MISSOURI
2685,BARRY COUNTY,BARRY,MICHIGAN
2686,SAGINAW COUNTY,SAGINAW,MICHIGAN
2687,COOK COUNTY,COOK,MINNESOTA
2688,NEW HAVEN COUNTY,NAUGATUCK,CONNECTICUT
2689,WABAUNSEE COUNTY,WABAUNSEE,KANSAS
2690,ALPENA COUNTY,ALPENA,MICHIGAN
2691,DELTA COUNTY,DELTA,MICHIGAN
2692,EMMET COUNTY,EMMET,MICHIGAN
2694,GREENE COUNTY,GREENE,MISSISSIPPI
2695,CHILTON COUNTY,CHILTON,ALABAMA
2696,RAMSEY COUNTY,RAMSEY,MINNESOTA
2697,JACKSON COUNTY,JACKSON,IOWA
2698,KNOX COUNTY,KNOX,ILLINOIS
2699,CHEROKEE COUNTY,CHEROKEE,NORTH CAROLINA
2700,MADISON COUNTY,MADISON COUNTY,ARKANSAS
2701,COOSA COUNTY,COOSA,ALABAMA
2702,LINN COUNTY,LINN,MISSOURI
2703,GOGEBIC COUNTY,GOGEBIC,MICHIGAN
2704,NEW HAVEN COUNTY,MILFORD,CONNECTICUT
2705,SAN MIGUEL COUNTY,SAN MIGUEL,COLORADO
2706,ARCHULETA COUNTY,ARCHULETA,COLORADO
2707,ATLANTIC COUNTY,ATLANTIC,NEW JERSEY
2708,LA PLATA COUNTY,LA PLATA,COLORADO
2709,OURAY COUNTY,OURAY,COLORADO
2710,GRUNDY COUNTY,GRUNDY,MISSOURI
2711,CALHOUN COUNTY,CALHOUN,GEORGIA
2712,FURNAS COUNTY,FURNAS,NEBRASKA
2713,SAN JUAN COUNTY,SAN JUAN,COLORADO
2714,MORROW COUNTY,MORROW,OHIO
2715,MADISON COUNTY,MADISON,ILLINOIS
2716,HARTFORD COUNTY,WINDSOR LOCKS,CONNECTICUT
2717,CLAYTON COUNTY,CLAYTON,IOWA
2718,CLINTON COUNTY,CLINTON,OHIO
2719,FRANKLIN COUNTY,FRANKLIN,IOWA
2720,HENDRICKS COUNTY,HENDRICKS,INDIANA
2721,DREW COUNTY,DREW COUNTY,ARKANSAS
2722,NEMAHA COUNTY,NEMAHA,KANSAS
2723,OSCEOLA COUNTY,OSCEOLA,MICHIGAN
2724,DECATUR COUNTY,DECATUR,INDIANA
2725,PIKE COUNTY,PIKE,OHIO
2726,ST. CLAIR COUNTY,ST. CLAIR,ILLINOIS
2727,TANEY COUNTY,TANEY,MISSOURI
2728,MORGAN COUNTY,MORGAN,ILLINOIS
2729,STARK COUNTY,STARK,OHIO
2730,MCCULLOCH COUNTY,MCCULLOCH,TEXAS
2731,CHESHIRE COUNTY,MARLBOROUGH,NEW HAMPSHIRE
2732,CHESHIRE COUNTY,MARLOW,NEW HAMPSHIRE
2733,MESA COUNTY,MESA,COLORADO
2734,MAHASKA COUNTY,MAHASKA,IOWA
2735,MADISON COUNTY,MADISON,MISSOURI
2736,MARQUETTE COUNTY,MARQUETTE,MICHIGAN
2737,BERKSHIRE COUNTY,GREAT BARRINGTON,MASSACHUSETTS
2738,HAMPDEN COUNTY,MONSON,MASSACHUSETTS
2739,HAMPDEN COUNTY,WILBRAHAM,MASSACHUSETTS
2740,HAMPSHIRE COUNTY,BELCHERTOWN,MASSACHUSETTS
2741,HAMPSHIRE COUNTY,WARE,MASSACHUSETTS
2742,WAYNE COUNTY,WAYNE,IOWA
2743,NEW HAVEN COUNTY,GUILFORD,CONNECTICUT
2744,MACKINAC COUNTY,MACKINAC,MICHIGAN
2745,LAFAYETTE COUNTY,LAFAYETTE COUNTY,ARKANSAS
2746,LYON COUNTY,LYON,MINNESOTA
2747,MACON COUNTY,MACON,GEORGIA
2748,GLYNN COUNTY,GLYNN,GEORGIA
2749,CONWAY COUNTY,CONWAY COUNTY,ARKANSAS
2750,CRAWFORD COUNTY,CRAWFORD,ILLINOIS
2751,JASPER COUNTY,JASPER,GEORGIA
2752,HARTFORD COUNTY,NEWINGTON,CONNECTICUT
2753,COOS COUNTY,MARTIN'S LOCATION,NEW HAMPSHIRE
2754,LINCOLN COUNTY,LINCOLN,GEORGIA
2755,COVINGTON COUNTY,COVINGTON,ALABAMA
2756,FAIRFIELD COUNTY,NORWALK,CONNECTICUT
2757,NEW HAVEN COUNTY,ORANGE,CONNECTICUT
2758,NEW LONDON COUNTY,GROTON,CONNECTICUT
2759,NEW HAVEN COUNTY,BRANFORD,CONNECTICUT
2760,NORMAN COUNTY,NORMAN,MINNESOTA
2761,MILLER COUNTY,MILLER,MISSOURI
2762,BATH COUNTY,BATH,KENTUCKY
2763,BOYD COUNTY,BOYD,KENTUCKY
2764,CALDWELL COUNTY,CALDWELL,KENTUCKY
2765,CARLISLE COUNTY,CARLISLE,KENTUCKY
2766,CARROLL COUNTY,CARROLL,KENTUCKY
2767,CASEY COUNTY,CASEY,KENTUCKY
2768,CUMBERLAND COUNTY,CUMBERLAND,KENTUCKY
2769,ESTILL COUNTY,ESTILL,KENTUCKY
2770,FAYETTE COUNTY,FAYETTE,KENTUCKY
2771,FULTON COUNTY,FULTON,KENTUCKY
2772,GALLATIN COUNTY,GALLATIN,KENTUCKY
2773,GRANT COUNTY,GRANT,KENTUCKY
2774,GRAVES COUNTY,GRAVES,KENTUCKY
2775,GREEN COUNTY,GREEN,KENTUCKY
2776,GREENUP COUNTY,GREENUP,KENTUCKY
2777,HANCOCK COUNTY,HANCOCK,KENTUCKY
2778,HICKMAN COUNTY,HICKMAN,KENTUCKY
2779,KENTON COUNTY,KENTON,KENTUCKY
2780,LIVINGSTON COUNTY,LIVINGSTON,KENTUCKY
2781,CASS COUNTY,CASS,IOWA
2782,LYON COUNTY,LYON,KENTUCKY
2783,BEAUFORT COUNTY,BEAUFORT,NORTH CAROLINA
2784,WILKES COUNTY,WILKES,GEORGIA
2785,OGEMAW COUNTY,OGEMAW,MICHIGAN
2786,MARSHALL COUNTY,MARSHALL,KENTUCKY
2787,MASON COUNTY,MASON,KENTUCKY
2788,MCLEAN COUNTY,MCLEAN,KENTUCKY
2789,METCALFE COUNTY,METCALFE,KENTUCKY
2790,MONTGOMERY COUNTY,MONTGOMERY,KENTUCKY
2791,OWEN COUNTY,OWEN,KENTUCKY
2792,PERRY COUNTY,PERRY,KENTUCKY
2793,TRIMBLE COUNTY,TRIMBLE,KENTUCKY
2794,WEBSTER COUNTY,WEBSTER,KENTUCKY
2795,WOLFE COUNTY,WOLFE,KENTUCKY
2796,BOONE COUNTY,BOONE,KENTUCKY
2797,MCCRACKEN COUNTY,MCCRACKEN,KENTUCKY
2798,CAMPBELL COUNTY,CAMPBELL,KENTUCKY
2799,CLEBURNE COUNTY,CLEBURNE,ALABAMA
2800,JACKSON COUNTY,JACKSON,COLORADO
2801,HAYWOOD COUNTY,HAYWOOD,NORTH CAROLINA
2802,CARROLL COUNTY,EFFINGHAM,NEW HAMPSHIRE
2803,WILCOX COUNTY,WILCOX,GEORGIA
2804,KOSSUTH COUNTY,KOSSUTH,IOWA
2805,ROUTT COUNTY,ROUTT,COLORADO
2806,BINGHAM COUNTY,BINGHAM,IDAHO
2807,BULLOCK COUNTY,BULLOCK,ALABAMA
2808,DICKINSON COUNTY,DICKINSON,KANSAS
2809,GUILFORD COUNTY,GUILFORD,NORTH CAROLINA
2810,STILLWATER COUNTY,STILLWATER,MONTANA
2811,ADAIR COUNTY,ADAIR,MISSOURI
2812,ANSON COUNTY,ANSON,NORTH CAROLINA
2813,ATCHISON COUNTY,ATCHISON,MISSOURI
2814,BARBOUR COUNTY,BARBOUR,ALABAMA
2815,BARRY COUNTY,BARRY,MISSOURI
2816,BENTON COUNTY,BENTON,MISSOURI
2817,BERTIE COUNTY,BERTIE,NORTH CAROLINA
2818,BIBB COUNTY,BIBB,ALABAMA
2819,BOUNDARY COUNTY,BOUNDARY,IDAHO
2820,BRECKINRIDGE COUNTY,BRECKINRIDGE,KENTUCKY
2821,BUTLER COUNTY,BUTLER,MISSOURI
2822,CALDWELL COUNTY,CALDWELL,MISSOURI
2823,CALDWELL COUNTY,CALDWELL,NORTH CAROLINA
2824,CAMDEN COUNTY,CAMDEN,NORTH CAROLINA
2825,CASWELL COUNTY,CASWELL,NORTH CAROLINA
2826,CHAMBERS COUNTY,CHAMBERS,ALABAMA
2827,CHARITON COUNTY,CHARITON,MISSOURI
2828,CHOCTAW COUNTY,CHOCTAW,ALABAMA
2829,CLARK COUNTY,CLARK,MISSOURI
2830,CLARKE COUNTY,CLARKE,ALABAMA
2831,CLINTON COUNTY,CLINTON,MISSOURI
2832,COLUMBUS COUNTY,COLUMBUS,NORTH CAROLINA
2833,COOPER COUNTY,COOPER,MISSOURI
2834,CURRITUCK COUNTY,CURRITUCK,NORTH CAROLINA
2835,CUSTER COUNTY,CUSTER,IDAHO
2836,DALLAS COUNTY,DALLAS,MISSOURI
2837,DAVIESS COUNTY,DAVIESS,MISSOURI
2838,DEKALB COUNTY,DE KALB,MISSOURI
2839,DENT COUNTY,DENT,MISSOURI
2840,FAYETTE COUNTY,FAYETTE,ALABAMA
2841,GENTRY COUNTY,GENTRY,MISSOURI
2842,GREENE COUNTY,GREENE,NORTH CAROLINA
2843,HALE COUNTY,HALE,ALABAMA
2844,HALIFAX COUNTY,HALIFAX,NORTH CAROLINA
2845,HARNETT COUNTY,HARNETT,NORTH CAROLINA
2846,HENRY COUNTY,HENRY,MISSOURI
2847,HICKORY COUNTY,HICKORY,MISSOURI
2848,HOLT COUNTY,HOLT,MISSOURI
2849,HOWARD COUNTY,HOWARD,MISSOURI
2850,HYDE COUNTY,HYDE,NORTH CAROLINA
2851,JACKSON COUNTY,JACKSON,MISSOURI
2852,JACKSON COUNTY,JACKSON,NORTH CAROLINA
2853,JOHNSON COUNTY,JOHNSON,MISSOURI
2854,JONES COUNTY,JONES,NORTH CAROLINA
2855,LAWRENCE COUNTY,LAWRENCE,MISSOURI
2856,LEE COUNTY,LEE,KENTUCKY
2857,LENOIR COUNTY,LENOIR,NORTH CAROLINA
2858,LEWIS COUNTY,LEWIS,MISSOURI
2859,LIMESTONE COUNTY,LIMESTONE,ALABAMA
2860,LOWNDES COUNTY,LOWNDES,ALABAMA
2861,MARIES COUNTY,MARIES,MISSOURI
2862,MARION COUNTY,MARION,ALABAMA
2863,MARTIN COUNTY,MARTIN,NORTH CAROLINA
2864,MCDONALD COUNTY,MCDONALD,MISSOURI
2865,MERCER COUNTY,MERCER,MISSOURI
2866,MONITEAU COUNTY,MONITEAU,MISSOURI
2867,MONROE COUNTY,MONROE,ALABAMA
2868,MONTGOMERY COUNTY,MONTGOMERY,MISSOURI
2869,MORGAN COUNTY,MORGAN,MISSOURI
2870,NASH COUNTY,NASH,NORTH CAROLINA
2871,NEW MADRID COUNTY,NEW MADRID,MISSOURI
2872,NEZ PERCE COUNTY,NEZ PERCE,IDAHO
2873,NODAWAY COUNTY,NODAWAY,MISSOURI
2874,ONSLOW COUNTY,ONSLOW,NORTH CAROLINA
2875,OREGON COUNTY,OREGON,MISSOURI
2876,OSAGE COUNTY,OSAGE,MISSOURI
2877,OWSLEY COUNTY,OWSLEY,KENTUCKY
2878,PERRY COUNTY,PERRY,MISSOURI
2879,PICKENS COUNTY,PICKENS,ALABAMA
2880,PIKE COUNTY,PIKE,MISSOURI
2881,POLK COUNTY,POLK,NORTH CAROLINA
2882,PUTNAM COUNTY,PUTNAM,MISSOURI
2883,RALLS COUNTY,RALLS,MISSOURI
2884,RANDOLPH COUNTY,RANDOLPH,ALABAMA
2885,RANDOLPH COUNTY,RANDOLPH,MISSOURI
2886,RAY COUNTY,RAY,MISSOURI
2887,SAMPSON COUNTY,SAMPSON,NORTH CAROLINA
2888,SHANNON COUNTY,SHANNON,MISSOURI
2889,SHELBY COUNTY,SHELBY,MISSOURI
2890,ST. CLAIR COUNTY,STCLAIR,ALABAMA
2891,STE. GENEVIEVE COUNTY,STE. GENEVIEVE,MISSOURI
2892,STONE COUNTY,STONE,MISSOURI
2893,SULLIVAN COUNTY,SULLIVAN,MISSOURI
2894,SUMTER COUNTY,SUMTER,ALABAMA
2895,WASHINGTON COUNTY,WASHINGTON,NORTH CAROLINA
2896,WAYNE COUNTY,WAYNE,MISSOURI
2897,WILCOX COUNTY,WILCOX,ALABAMA
2898,WILSON COUNTY,WILSON,NORTH CAROLINA
2899,CUMBERLAND COUNTY,CUMBERLAND,NORTH CAROLINA
2900,ELMORE COUNTY,ELMORE,IDAHO
2901,JOHNSTON COUNTY,JOHNSTON,NORTH CAROLINA
2902,NORTHAMPTON COUNTY,NORTHAMPTON,NORTH CAROLINA
2903,PENDER COUNTY,PENDER,NORTH CAROLINA
2904,LEWIS COUNTY,LEWIS,KENTUCKY
2905,ANTELOPE COUNTY,ANTELOPE,NEBRASKA
2906,ARTHUR COUNTY,ARTHUR,NEBRASKA
2907,BANNER COUNTY,BANNER,NEBRASKA
2908,BLAINE COUNTY,BLAINE,NEBRASKA
2909,BOX BUTTE COUNTY,BOX BUTTE,NEBRASKA
2910,BOYD COUNTY,BOYD,NEBRASKA
2911,BROWN COUNTY,BROWN,NEBRASKA
2912,BUTLER COUNTY,BUTLER,NEBRASKA
2913,CEDAR COUNTY,CEDAR,NEBRASKA
2914,CHASE COUNTY,CHASE,NEBRASKA
2915,CHERRY COUNTY,CHERRY,NEBRASKA
2916,CHEYENNE COUNTY,CHEYENNE,NEBRASKA
2917,COLFAX COUNTY,COLFAX,NEBRASKA
2918,CUMING COUNTY,CUMING,NEBRASKA
2919,DAWES COUNTY,DAWES,NEBRASKA
2920,DAWSON COUNTY,DAWSON,NEBRASKA
2921,DEUEL COUNTY,DEUEL,NEBRASKA
2922,DUNDY COUNTY,DUNDY,NEBRASKA
2923,FRONTIER COUNTY,FRONTIER,NEBRASKA
2924,GAGE COUNTY,GAGE,NEBRASKA
2925,GARDEN COUNTY,GARDEN,NEBRASKA
2926,GRANT COUNTY,GRANT,NEBRASKA
2927,HALL COUNTY,HALL,NEBRASKA
2928,HAMILTON COUNTY,HAMILTON,NEBRASKA
2929,HAYES COUNTY,HAYES,NEBRASKA
2930,HITCHCOCK COUNTY,HITCHCOCK,NEBRASKA
2931,HOOKER COUNTY,HOOKER,NEBRASKA
2932,JEFFERSON COUNTY,JEFFERSON,NEBRASKA
2933,JOHNSON COUNTY,JOHNSON,NEBRASKA
2934,KEITH COUNTY,KEITH,NEBRASKA
2935,KEYA PAHA COUNTY,KEYA PAHA,NEBRASKA
2936,KNOX COUNTY,KNOX,NEBRASKA
2937,LINCOLN COUNTY,LINCOLN,NEBRASKA
2938,LOGAN COUNTY,LOGAN,NEBRASKA
2939,LOUP COUNTY,LOUP,NEBRASKA
2940,MCPHERSON COUNTY,MCPHERSON,NEBRASKA
2941,MERRICK COUNTY,MERRICK,NEBRASKA
2942,NANCE COUNTY,NANCE,NEBRASKA
